aguja,alicate,ardilla,ballena,burro,caballo,camello,canguro,cepillo,cerdo,clavo,conejo,cuchara,cuchillo,elefante,gallina,gallo,gorila,lapiz,llave,martillo,navaja,oveja,pantera,perro,pincel,pinza,sierra,soplete,taladro,tigre,tijera,tornillo,tortuga,tuerca,yegua
-0.070871,0.170629,0.169229,-0.097815,-0.075325,-0.438444,-0.236033,0.209638,0.164398,-0.322983,0.265737,0.124687,-0.208455,-0.148885,0.190594,-0.08047,-0.096316,-0.024576,0.106154,-0.057438,-0.30052,0.217422,-0.611807,-0.012423,-0.037622,-0.067528,-0.197498,-0.148409,-0.029617,-0.277442,0.202285,-0.221269,0.368304,-0.228831,0.479481,-0.591844
-0.066071,0.235733,-0.536527,-0.05373,-0.396247,-0.169601,-0.023998,0.030147,0.043853,-0.480711,-0.277002,-0.574309,-0.51053,0.116235,0.133794,0.024767,0.33255,-0.115244,0.044384,0.033606,-0.221607,-0.117817,-0.175347,-0.807603,-0.112191,-0.505998,0.1258,-0.114784,-0.420875,0.291263,-0.424641,-0.301598,0.205618,-0.143337,-0.749235,-0.187
0.052863,0.047991,0.277594,0.649183,-0.186205,-0.07818,0.025064,0.364874,-0.014736,0.178433,-0.23195,0.096974,-0.048039,-0.161301,0.205976,0.502577,0.331411,0.201485,0.015329,-0.19327,-0.504702,-0.195023,0.085854,-0.542234,0.36658,-0.184813,-0.087205,0.376877,0.230087,0.298905,0.210935,-0.340718,-0.227143,0.992645,-0.234672,-0.316088
-0.118052,-0.228197,0.231823,-1.127361,-0.067203,-0.020345,-0.065102,0.067415,-0.147355,0.340168,-0.178832,-0.014156,-0.09905,-0.119016,-0.010083,0.053999,0.131953,-0.110983,0.1925,0.209492,-0.711203,-0.204105,0.053317,-0.045139,0.218016,0.009336,-0.015691,-0.030546,-0.025604,-0.345564,0.606857,-0.646143,0.478433,0.062543,-0.206208,-0.016601
0.203487,-0.052373,-0.287184,0.651595,-0.259897,-0.490133,-0.031006,0.192151,0.243904,0.015302,-0.116784,-0.098652,-0.212332,-0.290886,0.223848,0.272487,0.545848,0.338576,0.198825,-0.149911,-0.133821,0.227321,-0.143987,0.051335,-0.449323,0.187441,0.409411,0.328419,0.27531,0.312344,-0.11122,0.153793,-0.159661,-0.364509,0.094878,0.666179
0.332781,0.339469,0.341064,0.349322,0.241877,-0.327249,0.072078,0.724465,0.616622,0.236122,0.449108,-0.012571,-0.066471,-0.021852,0.62158,0.317862,0.362887,0.084958,-0.213607,0.133529,0.229227,0.017199,0.356727,0.520571,0.297342,0.3675,-0.132059,-0.849761,0.628059,0.416114,-0.230459,0.174433,0.52227,0.162903,0.390631,-0.078249
-0.164532,-0.041183,-0.285477,0.434318,0.282296,-0.098249,0.138104,-0.149887,0.057657,0.084479,-0.213555,-0.188431,-0.29593,-0.01637,-0.294484,-0.018319,0.056686,-0.08412,0.368959,-0.366611,-0.313261,-0.245312,0.370578,0.619826,0.30262,0.236554,-0.286467,-0.437628,-0.187914,-0.229592,0.606618,-0.277095,0.061274,-0.34314,0.088755,0.022613
-0.274692,0.088152,0.249279,-0.511851,0.298917,0.263478,0.46206,0.245139,-0.130536,0.127751,0.023617,0.427343,-0.063856,0.104502,0.14511,0.080266,0.464666,-0.355354,-0.15872,0.231505,0.606225,-0.257996,-0.574314,0.216123,0.171317,-0.023718,-0.251839,-0.584581,-0.246306,0.36311,0.225879,0.14528,0.124249,-0.401008,0.045557,0.312113
0.325688,0.129086,-0.105477,0.025046,-0.146744,0.677892,0.347899,0.166161,-0.088269,0.50474,0.161537,0.045569,0.130486,0.505609,0.124867,0.100357,0.099884,0.21382,0.132055,0.601933,0.289307,0.211423,0.395345,0.609141,0.121942,0.256147,0.192569,-0.237148,0.178168,0.086405,0.055181,-0.08069,0.527964,0.357755,0.758126,0.308735
0.236145,0.472007,-0.240419,0.144964,0.371223,-0.442398,-0.423705,0.030353,0.312124,0.602977,-0.004403,0.015905,0.125305,0.335906,0.457748,0.24544,0.043865,0.443689,-0.050144,-0.169197,0.212666,0.077286,0.74523,-0.197141,-0.100227,-0.111489,0.531686,0.02409,0.371099,0.323976,-0.335161,0.333523,0.119389,0.342673,-0.018645,-0.338385
-0.376433,-0.061919,0.370136,-0.60425,0.465644,0.802595,0.32619,0.237747,0.30061,0.278741,-0.513207,0.136485,-0.071053,-0.115972,0.216562,0.025458,0.080663,0.718729,0.189662,-0.099506,-0.463061,0.10641,0.714515,0.189685,0.493482,0.37022,0.624375,0.159966,0.327322,0.078384,0.402429,0.123059,-0.249135,-0.096014,0.139971,0.649101
-0.605962,0.108286,0.092912,-0.61054,-0.058031,-0.167098,0.203645,-0.331155,-0.426978,0.231511,0.150769,0.403286,-0.484275,0.267387,0.055009,0.402222,0.13856,0.16768,0.018958,0.101166,0.158001,0.14089,0.43802,0.089371,0.104401,0.252242,0.202932,-0.320342,0.001729,-0.276718,-0.238842,0.125792,0.455508,-0.145269,0.451635,-0.058759
-0.200538,-0.417112,-0.090139,0.294208,-0.030089,-0.629352,-0.201102,-0.042134,-0.038436,0.277765,-0.077959,0.259755,-0.173046,-0.983584,0.20437,-0.532194,-0.445469,-0.319187,0.123671,-0.829776,-0.352786,-0.248323,-0.295965,-0.288563,-0.619552,-0.027468,-0.055113,-0.275734,0.128443,-0.013157,-0.284533,-0.129443,0.140468,0.332002,-0.107776,-0.468065
-0.031043,-0.172447,-0.123058,0.320693,-0.23488,0.150102,0.169867,0.054567,-0.128384,0.094845,-0.113,-0.118491,0.443414,0.477188,-0.187193,0.078563,0.178289,-0.597623,0.710717,0.746407,-0.282592,0.070656,-0.126204,0.137312,-0.020406,0.66769,0.452877,-0.067525,-0.015277,-0.030429,0.416589,-0.123226,-0.242075,0.22296,-0.094939,0.255794
-0.007628,-0.065877,-0.610191,-0.430228,-0.244205,-0.529354,-0.28761,-0.44809,-0.489471,-0.273437,-0.66618,-0.585181,0.214901,-0.916878,-0.86905,-0.029332,0.11874,-0.481887,-0.573195,-0.526198,-0.75548,-0.20675,-0.084692,0.080946,-0.300921,0.134582,-0.43616,0.026365,0.306222,-0.553515,-0.134253,-0.005615,-0.343971,-0.582831,0.561782,-0.034053
-0.131445,-0.374473,-0.172379,0.190134,-0.121614,-0.059537,0.075585,0.12628,-0.32439,-0.096673,-0.169325,0.091252,-0.168768,-0.36556,0.426275,0.300131,0.153682,-0.182625,-0.217235,-0.089089,-0.225706,-0.039299,0.348103,-0.086048,-0.058583,-0.426391,-0.021611,-0.27474,-0.415657,-0.181684,0.313493,-0.17857,-0.595916,0.720462,-0.654017,-0.014448
-0.255392,-0.424839,-0.72651,-0.964573,-0.663257,-0.57386,-0.599216,-0.317022,-0.574398,-0.769731,-0.329057,-0.230362,-0.400251,0.014286,-0.558876,-0.817329,-0.17531,-0.108261,-0.741766,0.23697,-0.132448,-0.11777,-0.641526,-0.044067,-0.412852,-0.239373,0.003425,0.255612,0.195374,-0.687856,-0.287261,-0.130292,0.348912,-0.514549,0.576321,-0.394146
-0.256411,-0.053118,-0.020023,0.308958,-0.040597,-0.26499,-0.306802,0.015232,0.253502,0.028835,0.226979,-0.349909,-0.079826,0.470154,0.258025,0.080502,0.351116,-0.080024,-0.334521,-0.093293,0.677168,0.193813,-0.784464,0.497075,-0.37898,0.693686,0.086111,-0.357406,0.711161,-0.118484,-0.53546,-0.240112,-0.051916,0.250015,-0.239885,-0.608096
0.341133,-0.120407,-0.019597,-0.041465,0.141597,0.508068,0.102732,-0.108264,-0.43347,0.636748,-0.370897,0.705864,0.063169,0.371663,0.04544,0.307948,0.614109,0.11065,-0.006652,-0.359306,0.219613,0.271142,0.718711,0.264957,0.19658,-0.206331,0.108354,0.174864,0.38982,0.347279,0.356479,-0.456274,0.166443,0.682727,0.34148,0.363064
-0.555362,-0.195554,-0.567667,-0.29064,-0.585625,-0.30783,-0.314223,-0.131584,-0.27003,-0.270953,-0.081627,-0.343174,-0.25364,-0.733912,-0.695861,-0.446512,-0.372948,-0.2658,0.039618,0.020503,-0.472991,-0.761078,-0.370386,-0.1546,-0.193266,-0.809721,-0.513569,0.283503,-0.23075,-0.212881,-0.512921,-0.377804,-0.053271,-0.599727,-0.126615,-0.247585
0.674208,-0.04764,0.125032,0.342867,0.327155,-0.18222,0.038229,0.346944,-0.106229,0.11165,0.553095,0.088124,0.521207,-0.226203,-0.011675,0.223449,-0.00544,-0.075562,0.041901,0.293129,-0.199963,-0.239059,0.546553,0.212815,-0.150618,0.003681,0.024249,-0.182574,0.311342,-0.07398,-0.369591,0.195551,0.218522,0.126854,-0.42191,0.498869
-0.352601,-0.164908,-0.14673,0.046058,0.132208,-0.133581,-0.36968,0.351271,0.134777,-0.182612,0.40321,0.079246,0.420406,0.378884,-0.336842,0.090167,-0.401563,0.068388,-0.074351,0.457091,-0.286825,0.002391,-0.314895,-0.090249,0.53679,-0.267621,0.212431,-0.190344,0.176503,0.335393,0.240959,-0.221023,-0.332852,-0.320405,0.215197,-0.263322
0.13191,0.106975,-0.123146,-0.27512,0.090325,0.165381,-0.062613,-0.082801,-0.556128,0.087187,0.445727,-0.214549,0.470184,0.222216,-0.049485,0.425958,0.136339,-0.023243,-0.153405,0.099049,-0.185367,0.333982,0.330044,-0.209284,0.075878,0.056363,-0.194394,-0.113878,0.17494,-0.080912,0.209724,0.178876,0.108473,-0.016858,-0.327181,0.146226
-0.380676,-0.236972,0.065246,-0.202269,-0.380575,0.137694,-0.045516,0.545423,-0.285593,0.027541,-0.063153,0.312892,-0.472753,-0.110124,0.012191,0.328283,0.164166,-0.552711,0.190222,-0.280676,0.15315,0.011467,-0.258501,-0.202972,0.275717,-0.573265,-0.318027,0.269019,0.314223,-0.399693,0.065136,-0.464298,-0.457369,0.404176,-0.424723,-0.045773
0.949324,0.389724,-0.290733,0.203126,0.421805,0.270798,-0.067749,0.020883,0.017436,0.328303,0.336235,0.253755,0.468254,0.875611,0.644562,0.174243,0.189871,0.454272,0.168984,0.108489,0.200442,0.899519,0.485469,-0.070727,0.63666,-0.019395,0.366306,0.547127,0.136623,0.220341,0.460046,0.327866,0.186879,-0.038326,0.377832,0.180437
-0.016337,0.020024,-0.217226,-0.298783,-0.039395,-0.269759,-0.327512,0.530745,0.021816,-0.246711,0.430709,-0.236538,-0.349946,0.058774,-0.043507,0.005416,0.119602,-0.162479,0.24246,0.01035,0.235585,-0.02698,-0.071021,-0.458893,0.322951,-0.06637,-0.548852,-0.448472,-0.470192,0.144138,-0.005061,0.103567,-0.186772,-0.450888,-0.224859,-0.026272
-0.050053,0.201308,0.782933,-0.341997,-0.294505,-0.539667,-0.07633,-0.178748,0.215091,-0.411202,0.368447,0.129748,0.333591,0.337521,0.376054,-0.158197,-0.307543,0.123272,0.262417,0.373087,-0.338706,0.193703,-0.223379,0.582199,0.040118,0.16478,0.254873,-0.474009,0.245709,-0.152086,-0.006968,0.517303,-0.507687,0.004338,-0.523723,-0.456873
-0.243455,-0.386493,0.026776,-0.102007,-0.155506,-0.135509,-0.184603,0.286181,-0.682377,-0.469542,-0.090614,0.056646,-0.562162,-0.735058,0.399983,-0.249313,0.032583,0.199997,-0.102304,-0.138423,-0.284023,-0.244289,-0.356987,0.412007,0.111289,0.020816,-0.344738,-0.618437,0.145483,0.147791,-0.007014,-0.325492,-0.375767,0.230004,0.346376,0.111306
0.344367,-0.337025,0.144543,0.223217,-0.063829,0.044833,0.088865,-0.153358,0.158773,-0.158686,-0.010117,-0.410029,-0.146486,0.194077,0.212311,-0.719363,-0.41644,-0.634281,-0.188544,-0.25829,-0.09533,0.636053,0.247003,-0.356723,0.082079,-0.150185,0.232669,0.142085,0.672129,0.450777,-0.288205,-0.129471,-0.080417,-0.608756,-0.279094,0.676586
-0.410236,0.11883,-0.217205,-0.27416,-0.007336,-0.44088,-0.473162,-0.186355,0.30291,-0.446798,0.279585,-0.798946,0.179943,0.2285,-0.353999,-0.377718,-0.557356,0.01706,-0.116202,0.421273,-0.071702,0.624115,-0.269564,-0.265473,-0.451029,0.141301,0.091237,-0.296833,0.325544,0.043831,-0.347769,0.152513,-0.226212,0.012805,0.55277,-0.033868
-0.60308,0.329322,0.246216,0.349358,0.216155,0.599474,-0.172904,0.235232,-0.140951,0.207543,-0.06966,0.408009,0.075931,-0.420114,0.132162,0.120828,0.601299,0.049857,0.318346,-0.702115,0.044403,-0.707613,-0.352375,0.165423,-0.256455,-0.46157,0.29121,0.424003,-0.727425,-0.217716,0.408719,-0.100233,-0.414555,-0.099973,0.057265,0.109837
0.160999,-0.221992,-0.377326,0.319531,0.13574,0.275107,0.41303,-0.318141,0.046141,0.940729,-0.295369,0.511708,-0.265767,0.457131,0.550395,0.618817,0.283418,0.553957,0.25443,0.043992,-0.191658,0.278052,-0.12488,0.302731,0.17251,-0.151432,0.077223,0.343481,-0.153415,0.015958,-0.014069,0.031374,-0.058167,0.282279,-0.354623,0.032626
-0.609303,-0.059819,-0.494086,-0.835481,-0.317828,-0.583801,-0.504279,-0.074524,-0.201608,-0.417158,-0.491484,-0.230119,-0.129034,0.076247,-0.004534,-0.190197,-0.443001,-0.043646,0.060545,-0.406297,-0.100293,-0.411352,-0.260898,0.096908,-0.406364,-0.245403,-0.231112,-0.090591,0.088666,0.022379,0.047726,-0.001919,-0.061927,-0.920086,-0.727661,-0.912855
-0.148559,-0.284851,0.283523,-0.102568,-0.047795,-0.21233,-0.352264,-0.388839,-0.336642,-0.403108,-0.150331,-0.202974,-0.418329,-0.103493,-0.433757,-0.238637,0.162176,-0.245069,0.128976,-0.413278,-0.10977,-0.314268,-0.298129,-0.285049,-0.165647,-0.085325,-0.258372,0.602255,-0.442453,0.020827,-0.29875,-0.000393,-0.107724,-0.001491,0.139534,-0.230439
-0.006788,0.037781,-0.014405,-0.250662,-0.093316,0.268653,0.125757,0.675732,-0.459337,0.327088,-0.149769,-0.129785,0.160607,-0.028118,0.280404,-0.133613,-0.432446,0.590941,0.09404,-0.073149,-0.198266,-0.202639,0.157794,-0.277133,-0.363602,0.086151,0.144812,-0.231345,0.0648,-0.285138,0.27976,0.467611,0.19298,0.014563,0.196253,-0.085447
-0.122064,0.264714,0.527439,-0.408353,0.087486,0.185605,0.136389,0.653443,0.061006,-0.31088,-0.610192,0.152914,-0.120038,-0.213019,0.235835,-0.432757,-0.108547,0.15185,0.085493,-0.001845,0.052941,-0.081448,-0.127043,0.159577,0.181296,0.269121,0.048569,0.496659,0.224954,0.444672,0.205618,0.468334,0.375306,-0.261877,-0.001781,-0.189242
-0.228478,-0.393117,-0.114662,-0.535597,0.228663,0.568383,0.746429,0.483842,0.166879,0.027122,0.045253,-0.119192,0.262332,0.552365,0.678039,0.389706,0.369262,0.121749,0.054765,0.162455,0.036858,0.589492,0.146305,-0.149803,0.517503,0.354316,-0.347837,0.15096,-0.260802,-0.018177,0.117493,0.245816,0.202623,0.301453,-0.025292,0.500359
-0.389448,-0.13675,0.490379,0.095481,-0.154226,-0.159939,-0.674904,0.108206,-0.139635,0.173098,-0.093453,0.669412,-0.052701,-0.291238,-0.042724,0.079011,0.0608,0.045387,-0.098786,0.015739,-0.14452,-0.098161,-0.311466,0.060959,-0.278301,-0.385041,-0.223283,-0.020238,0.337876,-0.06457,0.163425,0.596326,0.065562,0.275411,-0.290378,0.396127
-0.509799,-0.563639,0.147329,-0.222774,0.357595,-0.464445,0.268661,-0.291013,0.101675,0.50016,0.147001,0.390732,-0.543665,-0.109762,-0.416341,0.601257,0.289662,-0.240756,-0.182648,-0.63133,0.101452,-0.397283,0.00539,0.538725,0.280782,-0.027517,-0.408103,-0.785529,-0.461492,-0.232761,-0.481704,-0.192626,-0.103366,-0.085835,-0.2089,0.49216
-0.377966,-0.140436,-0.675149,0.158696,-0.233476,-0.050108,0.244311,-0.270772,-0.003261,0.350811,0.319509,-0.248666,0.012424,-0.058579,0.412798,0.437883,0.139234,-0.214684,0.097182,-0.457717,-0.028522,-0.089796,0.66397,-0.036523,-0.562208,0.446896,-0.175407,0.126445,-0.347342,-0.024867,0.6205,-0.341133,-0.125733,0.47392,0.068793,0.054396
-0.260393,-0.19817,0.369074,0.426705,0.437584,-0.220882,0.316092,-0.434382,0.144398,-0.195633,-0.423124,0.055414,-0.200686,0.100594,0.029663,-0.585857,0.336137,0.611272,0.360191,0.150706,-0.110521,0.338841,-0.158896,-0.668366,0.234897,-0.200412,0.276628,0.124262,0.025786,-0.054113,-0.072194,-0.163713,-0.320145,-0.13204,-0.317493,0.028808
-0.329834,-0.102411,-0.306019,0.080853,-0.241034,-0.171748,-0.39756,-0.241212,0.09385,0.0074,0.253742,-0.31452,-0.149626,0.466085,-0.234778,-0.557693,-0.303578,0.144276,0.030388,-0.185334,0.164024,-0.051784,-0.469101,0.200318,-0.048871,0.038568,-0.304581,0.14794,0.230386,0.059526,-0.36921,-0.436306,-0.087346,-0.055235,0.25881,-0.635872
-0.216021,-0.041978,0.142898,0.137779,0.430273,-0.164645,-0.374063,0.3753,0.40693,-0.147257,-0.789109,0.036896,-0.035518,-0.008401,0.134698,-0.360727,-0.409989,0.546229,0.126561,-0.364839,-0.214455,0.087049,0.287199,-0.040564,0.347407,-0.187598,0.23403,0.233756,0.138096,0.083697,0.428279,-0.026583,-0.220727,0.297659,-0.819076,0.256182
0.006356,-0.162632,0.343823,-0.250431,-0.024797,0.086732,-0.543023,-0.340204,-0.275798,-0.037335,0.263272,0.169302,-0.511608,0.244031,0.135306,0.123353,-0.027674,-0.095045,0.078539,0.25202,0.411186,0.314335,-0.209452,0.486782,-0.27579,-0.1214,0.164646,0.574478,0.002552,0.362711,0.375215,0.111757,-0.311002,0.237291,-0.047589,0.049336
-0.161765,-0.010274,-0.145237,-0.102064,0.296628,0.237696,-0.031401,-0.189804,0.160202,0.703452,-0.221859,0.364721,0.181353,0.290285,0.155296,-0.200512,0.321637,-0.252679,-0.00933,-0.175303,0.080279,0.074004,0.074771,0.032049,0.468965,0.390124,-0.16878,-0.725684,0.47196,-0.079895,0.139579,-0.067524,-0.466608,-0.517543,-0.048092,-0.15357
-0.062799,0.129346,-0.483659,-0.579776,-0.55359,-0.964134,-0.278647,-0.137237,0.146313,-0.155735,-0.312892,-0.546913,0.058495,-0.529859,-0.479972,-0.313498,-0.168535,-0.626477,0.119648,0.375218,-0.161472,-0.59231,-0.850086,-0.92023,-0.42404,-0.644155,-0.131888,-0.369461,0.308305,-0.185021,-0.499961,0.21229,0.145968,-0.04922,-0.584853,-0.374127
0.184418,0.070775,-0.044653,0.114103,0.072948,0.214391,0.704602,0.533363,-0.117055,-0.038948,-0.441451,-0.261615,0.134584,-0.175666,0.429243,0.109611,0.236348,0.47685,-0.082834,0.458261,0.001475,-0.155882,0.240912,0.557077,0.279811,-0.062324,0.440987,-0.034799,0.445403,-0.160281,0.514324,-0.253204,0.412966,0.19857,0.139561,0.101287
0.231375,-0.249144,0.30717,0.265101,-0.141805,-0.249386,-0.525947,-0.657894,-0.118764,0.065853,0.277748,-0.243969,0.046917,0.162762,-0.132378,-0.070574,-0.132918,-0.357511,0.027079,0.151306,-0.204168,0.259632,-0.051874,0.270773,-0.276244,0.030857,0.351594,-0.201205,-0.434224,0.073392,0.710477,0.180092,0.248133,-0.366907,-0.173803,0.273051
0.130878,0.099855,-0.175893,0.153096,-0.000323,-0.296997,0.247141,0.083644,0.145771,0.166621,-0.043968,-0.212046,-0.277026,-0.188351,0.097546,0.081601,0.179919,0.292123,0.406359,-0.300592,0.220571,0.026581,0.259099,0.144582,-0.161365,0.252595,0.101329,0.197025,0.100315,0.242817,0.135064,0.376081,-0.018602,-0.566616,0.280395,0.132978
0.634109,0.457175,0.539697,0.676793,0.329973,0.18917,0.001656,-0.116064,0.038343,1.079481,0.68075,0.314796,0.429654,-0.310448,0.124933,1.004487,0.320873,0.166575,0.187156,-0.218727,-0.256534,-0.356835,0.63272,0.497229,-0.022108,0.167144,-0.293876,-0.019819,0.494196,-0.400902,0.651126,0.457967,0.645227,0.503078,0.347895,-0.009477
0.092046,-0.258501,0.21801,-0.083542,0.304985,0.330628,0.079342,0.293674,0.073978,0.223645,0.378145,0.200077,0.306402,0.233656,0.228918,-0.204612,0.344387,-0.486775,0.357471,0.534483,-0.272636,0.400927,0.030993,-0.200518,0.22743,0.400016,0.195907,-0.102001,-0.085633,0.346713,0.366479,0.272596,0.14011,0.262536,0.410817,0.304405
0.04323,0.373302,-0.019595,-0.064312,0.457973,0.30163,0.572797,0.438657,0.552955,0.034626,0.321118,0.048033,-0.129714,0.321959,-0.02932,0.121214,0.164233,0.039121,0.106594,0.141491,0.146197,0.330787,-0.069916,-0.090279,0.110702,-0.190065,0.219532,0.073689,-0.093939,0.470328,0.022835,0.609617,0.663252,-0.186146,0.292213,-0.167842
0.836866,-0.086546,0.413712,0.234344,-0.133717,-0.209656,-0.293122,-0.158692,-0.02171,0.170363,-0.176154,0.51975,0.083769,-0.222563,-0.061721,0.234912,0.014515,0.268526,-0.065485,-0.126909,0.117483,-0.149358,0.26181,0.439254,0.16069,0.569355,-0.216342,0.590946,-0.798962,0.00326,0.482557,-0.143241,-0.251778,0.40032,-0.19882,-0.10948
0.262183,0.209518,0.001536,0.091782,-0.185619,-0.067331,-0.157217,0.249064,-0.192568,-0.243294,-0.387476,-0.111117,-0.126432,-0.243486,0.544039,-0.176605,0.092229,0.568593,-0.234948,-0.061031,-0.056482,0.082917,-0.108521,-0.128906,0.060623,-0.540878,0.10062,0.396732,0.037175,0.191981,0.414794,-0.435668,-0.276201,0.189825,0.070304,-0.411981
-0.304626,-0.107905,-0.373755,-0.185489,-0.356666,0.008368,0.114041,0.013555,-0.118526,0.550618,-0.563495,-0.240928,0.117987,0.236113,-0.433894,0.475794,-0.100322,-0.954943,-0.291732,-0.404871,-0.143225,-0.139199,-0.287107,-0.136074,-0.025209,-0.080245,-0.049311,-0.395869,-0.271484,-0.007633,0.017615,-0.167251,-0.601819,-0.617994,-0.419839,-0.085777
0.13843,-0.376924,-0.389461,-0.133435,-0.537449,-0.931527,-0.258448,-0.440783,-0.357838,-0.129118,-0.828217,-0.616364,-0.293692,-0.467226,-0.27931,-0.424642,-0.909545,-0.123808,-0.223914,-1.005989,-0.615957,-0.353599,-0.671381,-0.134904,-1.02299,-0.950232,-0.511268,0.191264,-0.456685,-0.144764,-0.574048,-0.680119,0.042404,-0.557531,-0.499089,-0.285633
-0.52694,-0.741259,0.31153,0.189568,-0.066046,-0.168877,-0.327355,-0.03089,0.231297,-0.307664,-0.11178,-0.193398,-0.287717,-0.266479,-0.359692,-0.06436,-0.189139,0.042511,-0.304083,-0.281475,-0.527582,0.221007,-0.173672,-0.107325,-0.34966,-0.036434,-0.289185,0.739781,-0.569134,-0.5385,0.026139,-0.121458,-0.464887,-0.400893,-0.047107,0.31811
-0.044523,0.354374,0.379949,0.033092,0.118125,0.377211,0.309102,0.224918,-0.301456,-0.071196,-0.081898,-0.095662,0.304712,0.363781,0.164696,0.382015,-0.118679,-0.12069,0.564606,-0.332112,0.263982,0.321515,0.136008,0.640494,0.195566,0.295872,0.540936,-0.124223,0.359289,0.208546,0.262661,0.068423,0.236163,-0.040341,-0.162397,0.129144
-0.243865,-0.268201,0.117491,-0.102627,0.267268,0.118234,-0.175583,-0.151515,-0.037544,-0.265167,-0.562236,-0.118906,-0.098679,-0.348585,-0.172276,0.001781,-0.262064,-0.257865,0.269118,0.13177,-0.158947,-0.33683,-0.023426,0.231134,-0.045876,-0.019943,-0.069945,0.640953,-0.285106,-0.079459,0.133339,-0.370953,-0.110025,-0.203273,-0.055871,0.060089
0.144812,-0.088105,-0.176739,-0.375689,0.123342,0.063984,-0.085114,0.407831,0.148334,-0.051789,0.253676,-0.174495,0.39657,0.265253,0.003454,0.129816,0.062717,-0.063526,0.17469,-0.155501,0.149819,0.08561,-0.293503,-0.387186,-0.048794,0.062706,-0.199561,-0.277883,-0.082278,0.177401,0.638003,-0.394533,0.375498,-0.49363,0.015696,0.143953
-0.282553,-0.091469,0.463736,0.16657,0.468079,0.4637,-0.338726,0.079248,0.422839,0.133181,0.292989,0.496482,0.620596,0.16925,0.275436,0.480873,0.106616,0.246019,0.210467,-0.240991,-0.121151,0.154078,-0.334671,-0.206808,0.548953,0.36553,0.110712,0.229905,-0.161415,0.463873,0.628446,0.433236,-0.107366,-0.485163,0.200039,0.099341
-0.046291,0.022306,-0.120207,0.435028,-0.221936,-0.239638,-0.174409,0.397125,0.016317,0.172988,-0.521501,0.457864,-0.362199,-0.163437,-0.142928,0.329636,0.459593,-0.261879,0.226705,-0.203906,-0.167073,-0.140876,0.04453,0.4567,-0.250578,0.058188,0.125212,-0.228932,0.205906,0.251392,-0.757189,0.413403,-0.343503,0.252092,0.168977,-0.478946
0.116887,0.008146,-0.66298,-0.686702,-0.400848,0.150072,-0.164481,-0.158002,-0.012473,-0.170359,0.006966,-0.747418,-0.150335,-0.401974,-0.247112,-0.01909,0.318703,-0.233493,0.165619,-0.009028,0.072009,-0.321865,-0.301007,-0.169435,-0.536064,-0.19315,0.295456,-0.712872,0.346687,-0.38217,-0.465611,-0.129643,0.582234,-0.31961,0.247631,-0.457246
0.174829,-0.240745,-0.170758,-0.097855,-0.266153,-0.638715,-0.341458,-0.141281,-0.308383,-0.372159,0.313059,-0.135325,-0.194837,-0.05224,-0.014,0.169588,-0.111751,0.080149,-0.074907,-0.170125,0.129155,-0.021455,-0.016404,0.158333,-0.222776,-0.340465,-0.229642,0.492766,0.346513,-0.027909,-0.284529,-0.09323,-0.381497,-0.326714,0.160868,-0.362536
-0.320998,0.13292,-0.143041,0.168392,0.035572,0.033317,0.226306,0.331288,-0.097744,-0.150127,0.132648,-0.291103,-0.057348,0.458849,0.08402,0.171869,-0.108969,-0.066668,0.044227,0.265441,-0.308997,0.278081,-0.249411,0.452334,0.118293,0.218946,0.304069,0.684047,0.327805,-0.130697,-0.023286,0.190546,0.370073,0.320389,-0.121796,-0.201058
0.486637,0.345376,-0.269619,0.434981,0.109458,-0.317996,0.282859,-0.236427,0.252991,0.219277,0.592326,-0.096826,0.842154,1.235959,0.278217,0.254114,0.363843,0.198697,0.379587,0.045066,0.933542,0.971805,0.498605,0.598122,0.557753,0.466482,0.480213,0.460076,0.433321,0.055613,0.234761,0.660577,0.471296,-0.003546,0.326583,0.73175
-0.178363,0.230521,-0.044053,-0.217737,-0.128067,-0.325027,-0.131027,0.541076,0.326161,-0.353865,-0.162735,-0.599565,-0.019923,-0.047905,0.211657,-0.067225,-0.527307,0.125603,-0.057479,0.001354,-0.036011,-0.170935,-0.476943,0.113805,-0.414838,0.294584,-0.101482,-0.439582,-0.175674,0.382942,0.098461,-0.084624,0.580161,0.246619,0.145293,0.194145
-0.012251,-0.184149,-0.272277,-0.311308,-0.270367,-0.06458,-0.212876,-0.137801,0.115457,0.487894,0.243793,0.195174,-0.057523,0.408484,-0.314549,-0.041659,-0.207845,-0.262676,-0.124558,-0.076819,0.33643,0.714839,-0.060948,-0.319856,0.027012,-0.155563,-0.083458,0.158325,0.578989,-0.137166,-0.205973,0.262477,0.61104,-0.390587,-0.40653,-0.258783
-0.362464,0.120824,0.262031,0.106652,-0.479894,-0.461102,-0.196522,-0.050568,-0.676911,0.13737,-0.519502,0.025387,-0.230365,-0.547725,0.192019,0.568453,-0.24706,-0.400343,-0.236296,-0.191515,-0.488395,-0.142129,0.134124,0.042717,-0.603349,-0.13093,-0.501613,1.172313,-0.213047,-0.497998,0.045266,-0.403596,-0.871714,0.195311,-0.688717,0.190226
