aguja,alicate,ardilla,ballena,burro,caballo,camello,canguro,cepillo,cerdo,clavo,conejo,cuchara,cuchillo,elefante,gallina,gallo,gorila,lapiz,llave,martillo,navaja,oveja,pantera,perro,pincel,pinza,sierra,soplete,taladro,tigre,tijera,tornillo,tortuga,tuerca,yegua
0.24301,0.61792,0.28692,0.41505,0.19205,0.065603,0.14068,0.52232,0.42109,-0.12687,0.34379,0.051053,0.61599,0.13367,0.48404,0.30484,0.085477,0.10432,0.24192,0.36294,0.26256,0.016429,-0.089219,-0.12105,0.13405,0.13879,0.68474,0.33012,0.2749,0.06382,-0.11984,0.26467,0.45275,0.42199,0.11863,0.1131
-0.16828,0.038127,0.2865,0.12664,0.076467,-0.017939,-0.24319,0.0080767,-0.10278,-0.00075477,0.020341,0.038094,-0.154,-0.25821,0.17905,0.22955,0.25727,-0.27867,-0.0057871,0.033881,-0.010391,-0.38564,-0.08284,-0.086804,0.13749,-0.16929,0.015713,-0.16088,-0.21187,-0.28814,-0.1534,0.03303,-0.045347,-0.022243,0.059844,-0.12959
-0.31451,-0.21503,-0.38027,-0.13746,0.051758,-0.010343,-0.56626,-0.51194,-0.10553,-0.14942,0.22708,-0.33575,0.035773,-0.39985,-0.0086308,-0.32165,-0.37699,-0.38155,-0.32324,-0.23587,-0.15805,-0.32146,-0.24959,-0.26621,0.019307,-0.29288,-0.035584,-0.21455,-0.24891,-0.075499,-0.0042295,-0.36506,0.10449,-0.38957,0.069203,-0.16441
-0.27596,0.17058,-0.36009,-0.10725,-0.21479,-0.32852,-0.20689,-0.10408,0.56275,-0.086564,0.19867,-0.21722,0.31825,-0.052158,-0.43434,-0.41541,-0.27019,-0.25917,0.37994,0.087606,0.077722,-0.48525,-0.55798,-0.43183,-0.1909,0.48689,0.22755,-0.23183,0.030359,-0.22919,-0.38617,0.15954,-0.029764,-0.38935,0.43785,-0.52224
-0.62771,-0.3057,-0.38242,-0.16693,0.17919,0.078289,0.16626,-0.16058,-0.32138,-0.031262,-0.35515,-0.054898,-0.27735,-0.47559,0.032672,-0.02179,-0.12692,0.17028,-0.54367,-0.35164,-0.24229,-0.37877,-0.13753,0.12736,0.068707,-0.17045,0.11133,-0.073899,-0.21542,-0.16421,0.18746,-0.22582,-0.26426,-0.078213,0.14893,-0.25698
-0.11564,-0.24615,0.20352,-0.04948,-0.18672,-0.023588,0.046736,0.066893,-0.063595,-0.1209,-0.33987,0.24975,0.01844,0.012538,0.1201,-0.058889,-0.26907,-0.17744,-0.41952,0.16685,-0.072516,-0.10638,0.15411,-0.071484,0.050478,-0.0052711,-0.1228,0.071302,-0.17986,0.10611,0.024443,0.063326,-0.094589,0.15751,0.22621,0.16922
0.061573,0.29065,0.44526,0.70371,0.48468,0.12698,0.2089,0.49329,0.039064,0.24436,0.4883,0.3263,0.43351,0.31912,0.38026,0.87126,0.48205,0.18885,0.41362,0.0038568,0.10243,0.60324,0.5545,0.24834,0.35052,-0.017252,0.219,0.53259,0.16374,0.26063,0.57951,0.23515,0.13078,0.66533,0.53052,0.6078
-0.43703,-0.1467,0.29744,-0.35032,-0.024598,-0.22196,-0.27727,-0.31882,-0.10536,0.25968,-0.718,0.0095889,-0.47002,-0.12501,-0.20343,0.24411,0.24696,-0.14553,-0.36053,-0.17761,-0.2165,-0.24608,0.083601,0.17186,0.03191,-0.35957,-0.72735,-0.28045,-0.20226,-0.013354,-0.14827,-0.53051,-0.33635,-0.22864,-0.68958,-0.37776
-0.041724,-0.0083289,0.35674,0.096464,-0.10447,-0.11191,-0.3112,0.2128,0.23881,0.10623,0.33186,0.30663,0.35029,0.54491,0.12481,0.13712,0.039143,-0.159,0.14576,0.19544,0.33795,0.59635,0.0099213,-0.26705,0.13189,0.35007,-0.14261,-0.05698,-0.17987,-0.19379,-0.10898,0.092535,0.092812,0.30149,0.11962,-0.091293
0.010838,-0.15176,-0.11594,0.15781,-0.052172,-0.10128,-0.49586,-0.26079,-0.40108,0.18212,0.20563,0.317,0.31676,0.11651,-0.11555,0.06292,0.093475,0.11867,-0.54275,-0.0355,0.33337,-0.070688,-0.19831,-0.38233,-0.19424,-0.18684,-0.063425,-0.0042822,-0.11297,-0.37854,0.20589,-0.039228,-0.13061,0.12247,-0.16441,-0.090399
0.057846,-0.031951,-0.24147,-0.55972,0.1512,-0.29843,-0.23474,-0.36644,-0.04197,-0.53406,-0.32051,-0.71372,0.01408,-0.29885,-0.11513,-0.48596,-0.19886,0.11185,-0.018966,-0.32361,-0.052137,-0.28358,-0.48092,-0.24361,-0.36592,0.32173,-0.078036,-0.028409,-0.030598,0.36,-0.10903,-0.4704,-0.19614,-0.53815,0.076065,-0.42239
0.085676,-0.35139,-0.72676,-0.34265,-0.61656,-0.49262,-0.5038,-0.5724,-0.49312,-0.26439,-0.24198,-0.47814,-0.17432,-0.37685,-0.83662,-0.31175,-0.29112,-0.68423,-0.85767,-0.24822,-0.22658,-0.46973,-0.18373,-0.62618,-0.61515,-0.21814,-0.16628,-0.18124,-0.29593,-0.30184,-0.8729,-0.11954,-0.02179,-0.42208,-0.03785,-0.60143
0.24694,0.0045994,0.2267,-0.020544,0.46999,0.51872,0.45006,-0.12285,0.26077,0.24194,0.18699,0.054963,0.32282,0.32024,0.17434,0.13677,0.25459,0.027326,0.06055,0.042382,0.19413,0.30514,0.42072,0.20586,0.30808,0.47965,0.16019,0.63651,0.36166,-0.17147,-0.0029238,0.10802,0.042334,0.061599,0.13299,-0.043984
0.013632,-0.18341,0.25056,0.059547,0.35725,0.054817,0.080335,0.21701,0.25631,0.66415,-0.052936,0.11375,0.23201,0.17218,0.026408,0.36008,0.24039,-0.045688,-0.21028,0.19251,0.10852,-0.046276,0.69944,-0.16336,0.29776,-0.02251,-0.090473,0.038458,0.2024,-0.15874,-0.28305,-0.10355,-0.10848,-0.39852,-0.15548,-0.061625
0.15024,0.47562,0.35302,-0.59459,0.020206,0.10478,-0.046304,-0.11141,0.42293,-0.41605,-0.06559,-0.0098236,0.16233,-0.21894,0.17087,0.034689,-0.10669,0.38196,0.4975,0.055506,-0.13865,0.20987,-0.24081,-0.10827,0.023942,0.25586,0.4866,0.072636,0.006596,-0.010069,0.13382,0.52987,0.34689,0.041986,0.27871,-0.044551
-0.074383,-0.13089,-0.16506,0.10074,0.2525,0.050158,0.043309,-0.012799,-0.042868,0.083905,-0.034338,0.070404,-0.13633,0.13091,-0.12915,-0.024122,0.16835,0.20795,0.042876,-0.22026,0.15753,0.14173,0.099306,-0.080242,0.15355,0.042449,-0.0090133,0.016916,0.16979,0.16022,0.0022277,-0.2449,0.32971,-0.033154,0.1493,0.017425
0.15113,-0.15173,-0.082681,-0.068981,0.10804,0.22929,0.032964,-0.19979,-0.28692,0.22092,0.12588,0.095106,-0.094865,-0.01101,0.045339,0.29836,-0.020527,-0.27855,0.096426,-0.23156,0.13057,-0.02501,0.29725,-0.19158,0.2375,-0.20353,0.0101,-0.31593,-0.29651,0.0876,0.36972,0.12704,-0.18382,0.14438,-0.14483,0.1676
0.35658,0.28194,-0.023577,0.046561,0.1121,0.10274,0.27168,0.097748,-0.14235,0.21927,0.2118,0.060818,0.30656,0.12286,0.34347,0.099561,0.056923,-0.088597,-0.14503,0.0046376,0.3179,-0.18355,-0.17386,0.28875,0.07673,-0.063583,-0.19885,0.18199,0.59875,0.18245,0.12291,0.0023159,0.21825,0.14998,0.1365,0.022023
-0.14754,0.55887,0.4164,-0.019828,0.10232,-0.0083563,-0.015363,-0.13127,0.035407,-0.20401,0.011317,-0.061487,-0.058383,0.0053439,-0.073266,0.081346,0.11991,0.1233,0.29134,0.1433,0.14136,0.13165,0.22108,0.51882,-0.11216,0.26633,0.22303,0.42913,0.56405,0.11082,0.090971,0.043302,0.34443,0.1196,0.18596,0.071196
-0.22482,0.10067,0.29391,0.42537,0.12644,-0.03434,0.011082,0.42156,-0.027308,0.40474,-0.11108,0.17642,0.030181,0.18812,0.1468,0.044612,-0.065656,0.45958,-0.0047862,-0.026954,-0.18264,-0.022839,0.13938,0.15827,0.050491,-0.049968,0.21344,0.10638,0.072603,0.0021725,0.3372,0.042663,0.10203,0.25549,-0.17888,0.082903
-0.35553,-0.18658,0.074615,0.042227,0.072602,0.19524,0.026249,-0.10773,-0.0083964,0.16547,-0.16628,0.35185,0.2626,0.031702,0.25195,0.041341,0.50698,0.095216,-0.35925,-0.34014,0.12944,0.21314,0.33651,-0.12553,0.078989,0.11992,-0.14208,-0.17615,0.18422,-0.17883,-0.18334,-0.029694,-0.035279,0.022635,-0.031074,0.24961
-0.0037985,0.072466,-0.24664,-0.19219,-0.14523,-0.082743,-0.27967,-0.37069,-0.069583,-0.16249,0.11067,-0.39875,-0.10164,0.072571,-0.25792,-0.042968,-0.088973,-0.53441,0.10227,0.13118,-0.0051656,0.22351,-0.35633,-0.18738,-0.19161,0.42136,-0.47213,0.4862,-0.0092922,-0.28731,-0.027321,0.11584,0.10213,0.12183,-0.054751,-0.26519
0.14182,-0.24993,0.34474,-0.026182,0.19392,0.23026,-0.0051544,-0.20973,-0.020391,0.23136,-0.021059,0.23725,-0.33751,-0.26985,0.12318,0.25697,0.7897,0.076252,0.18659,-0.092744,0.21892,-0.22437,0.35773,0.31331,-0.075737,0.3485,-0.012783,0.15471,-0.22299,-0.24165,-0.1659,-0.041813,0.038141,-0.024849,0.15776,0.39594
-0.00016844,-0.1645,-0.27286,-0.04519,-0.31944,-0.19841,-0.45729,-0.35772,-0.095409,-0.28205,-0.08539,-0.24873,-0.1139,-0.0091633,-0.37848,-0.1475,0.071196,-0.19804,0.14076,-0.32009,-0.2691,0.1073,-0.20286,-0.17238,-0.10697,0.33557,0.031743,-0.15451,-0.20155,-0.40763,-0.15455,-0.12402,-0.17956,-0.1662,-0.10475,-0.035089
0.43001,0.086802,-0.11686,-0.25667,0.034312,-0.27065,-0.25025,0.17036,0.41326,0.21199,-0.13942,-0.09756,0.42763,0.47962,-0.16915,0.12323,-0.0087554,-0.081733,-0.11713,0.16468,0.11079,0.51526,0.019808,-0.20504,-0.098998,0.37437,-0.098631,-0.16895,0.80478,0.31582,0.050958,-0.0058871,-0.081922,0.034069,0.16204,-0.36479
0.24896,0.15703,0.31793,-0.51019,0.024476,-0.00062714,-0.084925,0.023854,0.52699,-0.016914,0.11527,0.14814,0.1103,0.3195,0.13738,-0.041956,-0.1611,0.32722,0.60313,0.52532,0.25079,0.34409,-0.29666,0.079894,-0.013651,0.46173,0.18037,0.081132,0.047351,0.16946,0.086957,0.28148,0.27647,-0.24608,0.11397,-0.15181
-0.10417,0.24575,-0.16128,-0.61183,-0.42572,-0.13131,-0.72551,-0.097405,0.15568,-0.19535,0.23409,-0.1383,0.015109,0.058661,-0.3021,0.12247,-0.17644,-0.38522,-0.010966,0.23363,-0.15816,-0.10152,-0.41366,-0.076411,-0.084527,-0.14342,-0.025992,0.3663,-0.019273,0.012251,-0.24465,0.17515,0.18657,-0.33202,0.11603,-0.26273
-0.073488,0.086929,-0.10099,-0.099349,-0.11915,-0.46341,-0.56503,0.047878,0.15356,-0.58658,-0.26559,-0.031666,-0.36089,-0.17719,-0.20188,-0.42327,0.014778,-0.11987,-0.15369,-0.035743,0.1318,-0.19104,-0.72526,-0.13697,-0.29393,-0.019271,-0.076792,0.0065484,-0.20677,0.2292,0.036898,0.1321,-0.0042293,-0.10623,-0.28997,-0.94444
-0.26985,-0.20563,0.17545,-0.051956,-0.28667,-0.04479,-0.13502,-0.15864,-0.19916,-0.21981,0.16327,-0.038329,-0.062954,-0.074865,-0.21601,-0.096655,-0.12634,-0.098222,-0.30433,0.16296,0.013576,-0.041657,-0.2969,-0.14989,-0.10691,-0.1599,-0.3761,0.16268,-0.20305,-0.16747,-0.24555,-0.075945,0.065395,0.045709,-0.067219,0.035694
-0.18327,0.035662,-0.28085,-0.21044,-0.18186,-0.26668,-0.33696,-0.2897,-0.365,-0.78298,-0.31856,-0.48995,-0.70597,-0.43973,-0.064621,-0.31122,-0.29628,0.049135,-0.026408,-0.11576,-0.12344,-0.40123,-0.32512,-0.38647,-0.30347,-0.62452,-0.50424,0.083727,-0.23335,0.0045663,-0.25298,-0.087814,-0.23307,-0.27596,-0.03578,0.062642
0.29229,0.55712,-0.14896,0.06882,0.45282,0.67359,0.58451,0.0090632,0.53926,-0.058889,0.24147,0.081263,0.17425,0.30116,0.14406,-0.15526,0.27691,0.039262,0.41111,0.29006,0.19467,0.32496,0.38174,0.2701,0.38731,0.32516,0.48418,0.10166,0.41149,0.30883,0.19492,0.31609,0.0068587,0.10047,-0.087701,0.64741
-0.38598,0.11407,-0.014937,0.035571,-0.13889,-0.041621,-0.20969,0.093267,-0.15625,0.16794,0.058122,-0.17687,-0.60877,-0.27975,0.076714,-0.24222,-0.36485,0.080051,0.097316,-0.057718,0.056702,-0.37379,0.032863,0.11399,0.1316,-0.069172,-0.14751,-0.42654,0.18192,-0.19444,-0.098871,-0.012184,-0.28988,0.044999,0.13701,0.097044
-0.095348,0.010272,-0.17072,-0.030522,-0.22445,0.0017226,-0.23197,-0.063894,-0.072838,-0.11796,0.088841,-0.19525,-0.053212,-0.010476,-0.44639,-0.12378,-0.35312,-0.39123,-0.13567,-0.026727,-0.043528,0.41138,-0.23844,-0.27578,-0.26285,-0.39652,0.25333,-0.54489,0.040357,0.06538,-0.22006,0.014581,0.006314,-0.37955,0.50025,-0.29693
0.30119,0.21705,0.27681,0.061538,-0.23189,-0.14692,-0.17604,-0.29716,0.029684,0.053176,0.42254,-0.098007,0.28838,-0.047806,0.008449,-0.037811,0.067436,-0.1339,-0.002034,0.04334,0.24599,0.12644,-0.17549,0.18936,-0.061802,0.31127,-0.04817,-0.4132,0.35759,0.20998,-0.044795,-0.27516,0.20935,-0.068572,0.15985,0.23211
0.23307,0.10995,0.1671,0.18876,-0.26106,-0.08662,0.045972,0.13559,0.092367,-0.35444,-0.2986,-0.02096,-0.23555,0.39566,0.10332,-0.59061,-0.16505,0.11909,0.56048,0.057045,0.023828,0.56824,0.19647,0.2113,0.061616,-0.20838,0.055782,0.5427,-0.11685,0.29758,0.42587,-0.039764,0.29367,-0.14004,0.41752,-0.14444
-0.14717,-0.087902,0.18394,-0.11763,-0.14723,-0.11819,-0.11602,-0.30694,-0.19445,-0.037558,0.3905,-0.038662,-0.0091452,0.13682,-0.1584,-0.0072692,-0.14,-0.30117,0.079309,-0.14733,0.19591,0.14051,0.36079,-0.072699,-0.22746,-0.4578,-0.071448,0.38728,-0.035257,-0.44398,-0.12885,0.026917,0.041121,-0.18647,-0.027678,0.061003
-0.20461,-0.012386,0.018623,-0.27618,-0.20838,-0.091611,-0.011939,-0.11931,-0.12169,-0.27531,-0.11221,-0.18886,-0.021652,-0.1429,-0.2334,-0.32943,-0.14119,-0.15833,-0.066789,-0.1166,0.062606,-0.10328,-0.41046,-0.30613,0.05219,0.17637,-0.10232,-0.038387,-0.33335,0.10128,0.061122,-0.28924,-0.010442,-0.31352,-0.26813,0.037203
0.34389,-0.020329,-0.088357,0.13148,0.14074,0.19621,0.24548,0.028759,0.11505,-0.088295,-0.034443,-0.23179,-0.085755,0.037234,-0.020766,0.074021,0.35025,-0.1238,-0.17043,0.0078298,-0.0056238,-0.017272,0.11998,-0.12066,0.051426,0.035269,-0.24253,0.14153,-0.10379,0.038478,0.0040135,0.16755,0.21572,0.2375,0.14868,0.50937
0.55673,0.23123,0.13437,0.26983,-0.12834,0.17639,0.25373,-0.17795,0.16953,0.4337,0.11084,0.32336,0.33857,0.39899,0.13299,0.20273,-0.020186,-0.00403,0.38632,0.040586,-0.079934,0.25026,0.076847,-0.2086,0.007524,0.32416,0.063527,0.39333,0.55183,-0.16431,-0.18336,0.29645,0.088807,-0.082212,-0.079371,0.10946
-0.004966,0.18172,0.098619,0.29108,0.021767,-0.26871,-0.20649,0.169,0.090498,0.34736,0.011281,-0.016063,0.33633,0.4163,-0.041139,0.17828,0.17012,0.34125,0.31763,-0.039217,-0.08857,0.31899,0.078268,-0.1507,0.016459,0.064943,-0.24872,-0.13823,0.083225,0.033149,0.20555,0.26111,-0.2946,0.00036356,-0.20581,-0.098102
0.47707,0.098073,0.37503,0.18649,0.24879,0.30941,0.24108,0.0039956,0.045837,0.28169,-0.055454,0.13623,-0.097415,0.2339,0.22854,-0.098804,-0.11886,0.25935,-0.013977,0.12286,0.23589,-0.0098441,0.22129,0.038551,0.49518,0.13022,0.025717,0.38502,0.025206,0.12982,0.2002,0.1187,0.11865,0.1338,-0.5661,0.271
-0.2627,0.051908,-0.22711,0.057661,-0.025722,-0.19122,-0.32535,0.084111,0.016013,-0.0095084,0.2295,-0.41029,-0.0003903,0.20386,-0.083856,-0.1389,-0.50464,-0.25479,0.60842,-0.2737,-0.14414,-0.030553,-0.0021436,-0.2871,-0.17268,-0.0077183,-0.011014,0.25166,0.21679,0.33149,-0.080778,-0.014302,-0.18831,-0.056666,-0.39768,0.11644
-0.099087,-0.12647,-0.041916,0.11177,0.30201,0.38703,-0.0080487,0.20976,-0.083191,0.32966,0.11675,0.36898,0.15345,-0.24257,0.25955,0.33063,0.073214,0.24407,0.38986,0.21965,-0.12001,-0.57658,0.4686,0.11488,0.25085,0.24087,-0.22848,0.059788,-0.12052,-0.25966,0.11537,0.27379,0.00038968,-0.022111,0.20557,0.40009
0.61943,0.25774,0.11016,0.35082,0.14765,-0.092793,-0.063092,-0.17959,0.26928,-0.054708,-0.051246,-0.091816,0.21045,0.50982,0.14851,0.17931,0.4238,0.24833,0.0084865,0.19806,0.38414,0.52373,0.26176,0.096504,0.075171,0.27776,0.4374,-0.054502,0.46487,0.48416,-0.25567,0.33222,0.40835,0.10609,0.56301,0.22082
-0.2531,0.030933,-0.26563,-0.2648,0.022085,-0.059919,0.13056,-0.11715,-0.076903,-0.52853,-0.16928,-0.32365,-0.082999,-0.47977,0.010282,-0.4515,-0.21045,-0.40574,-0.10597,0.032538,-0.1039,-0.24554,-0.27583,-0.16508,-0.28979,-0.29127,0.090712,-0.35554,0.23927,-0.19424,-0.085877,-0.097717,0.36288,-0.2686,0.080855,-0.34221
0.059152,-0.48426,0.018498,-0.092725,0.012062,0.19106,-0.016239,-0.044754,-0.086883,0.1819,-0.59805,0.36637,0.027902,-0.020069,-0.060713,0.13447,0.1427,-0.096808,-0.045041,-0.16643,0.10244,-0.040026,0.022323,-0.27333,0.17278,-0.33876,-0.28023,0.11186,-0.30874,-0.40331,-0.33801,-0.026091,-0.23027,-0.20535,-0.31646,-0.15751
-0.17311,0.41941,0.23978,0.20659,0.58683,0.30063,0.19843,0.21077,0.35174,0.13027,-0.056269,-0.011373,0.44895,0.021433,0.12041,-0.19396,-0.33581,-0.046053,-0.32255,0.4852,0.014609,0.02246,0.099321,0.0038306,0.35465,0.45855,0.30215,0.14581,0.15145,0.11941,0.21484,0.26668,0.20365,0.22117,0.16406,0.48397
-0.3131,-0.41092,0.064124,-0.22839,0.25068,-0.049043,-0.24286,0.16979,-0.57147,-0.21792,0.050363,0.074498,-0.2933,-0.35625,-0.074091,0.12249,0.36251,0.027143,0.32349,-0.13485,-0.22703,-0.21504,-0.07504,-0.034307,-0.0045965,-0.18524,-0.34456,0.42814,-0.52926,0.053583,0.14022,-0.027244,-0.08309,0.090807,-0.0071276,0.3519
-0.11102,0.39936,-0.034517,-0.726,-0.1157,-0.11151,-0.2753,-0.060962,-0.0047886,-0.04123,-0.27679,-0.15778,0.22006,-0.1451,-0.43533,0.20373,-0.22127,-0.23948,-0.15137,-0.01176,-0.0097946,-0.183,-0.17278,-0.39673,-0.25331,-0.083372,0.11917,-0.40524,-0.35727,0.04657,-0.29083,-0.38341,-0.074652,-0.36351,-0.19391,-0.17067
0.0050589,0.1937,-0.037152,0.053401,-0.4705,-0.1543,-0.046766,0.072042,0.16333,-0.21671,0.057568,0.10183,0.084444,-0.035455,-0.1666,0.13603,0.23377,-0.13245,0.39459,0.38842,0.12323,-0.016739,-0.051142,0.042531,0.098917,0.391,0.25189,-0.10792,0.042017,0.025342,0.055255,0.1976,0.099726,0.22756,0.33723,-0.038646
-0.21064,0.12298,-0.4515,-0.66674,-0.31503,0.16802,-0.18915,-0.44533,-0.072647,-0.54549,-0.31257,-0.14273,-0.24838,0.018148,-0.19587,-0.52354,-0.53953,0.021616,0.01513,0.12486,0.27565,-0.27632,-0.38322,0.15429,0.00038468,0.15744,-0.11606,0.034393,0.096084,0.20155,-0.42254,-0.12885,0.014924,-0.8356,-0.31958,-0.085167
-0.00016982,0.054513,0.076412,0.0066347,0.37853,0.27517,0.29461,0.084267,0.064385,-0.1405,0.21493,0.098464,0.0010585,0.27285,-0.06158,0.15717,-0.16385,0.024426,0.13132,0.22695,-0.10211,0.019246,0.16692,-0.1316,0.1468,0.32785,-0.19958,0.46135,0.40073,-0.085136,-0.16279,-0.19681,0.055281,-0.01379,-0.31293,0.10867
0.073403,-0.14263,-0.53745,0.028854,-0.29677,-0.3127,-0.24835,-0.40008,-0.23865,-0.23186,0.24906,-0.48695,-0.30259,-0.0062279,-0.22131,-0.46059,-0.33223,-0.3101,-0.053749,-0.014555,0.35473,-0.075224,-0.19999,-0.17911,-0.078624,-0.15869,-0.18173,-0.11043,0.070104,0.052608,-0.15423,-0.35964,0.072673,-0.2598,0.15744,-0.16628
-0.05045,0.083767,0.18265,-0.093168,-0.46791,-0.63225,-0.10982,0.31707,0.29588,-0.61522,-0.10758,-0.28311,-0.20259,-0.26416,-0.024838,-0.42361,-0.37451,0.04943,-0.1164,-0.33215,-0.02979,-0.16092,-0.59496,0.43249,-0.17565,-0.11439,-0.50192,0.21813,-0.028998,-0.15626,-0.054873,-0.22435,0.010662,0.016267,0.04898,-0.25968
-0.21523,-0.1578,0.10749,0.34924,-0.16389,0.028957,0.12537,0.084331,-0.2945,-0.19171,-0.13401,0.01712,-0.1981,0.061748,-0.15478,-0.003252,0.026894,0.11473,-0.19522,-0.38762,-0.047514,-0.19499,-0.21408,0.089579,0.073614,-0.14573,-0.1013,0.04022,-0.24863,-0.2962,0.032275,-0.15168,0.016929,-0.09937,0.24166,0.030873
0.062594,0.17673,-0.02306,0.16328,0.11647,0.056051,0.26377,0.015419,0.35992,0.0049433,-0.077586,0.08023,0.39825,0.27472,0.20604,0.10361,0.080766,0.36039,0.45207,0.35966,0.40111,0.417,0.25068,-0.030804,0.012434,0.059919,0.51725,0.050941,0.54419,0.70651,0.28899,0.21184,0.24851,0.042651,0.10644,0.25756
-0.076365,-0.57637,-0.46399,-0.16177,-0.41443,-0.4954,-0.45994,-0.44979,-0.34444,-0.48023,-0.44343,-0.50356,-0.34664,-0.045767,-0.3039,-0.49115,-0.36371,0.014063,0.085914,-0.18164,-0.06352,0.35171,-0.065651,-0.34143,-0.27715,-0.21313,-0.28141,-0.2163,-0.10029,0.046933,-0.17728,-0.024741,-0.35535,-0.61044,0.34409,-0.48378
0.1397,-0.18814,0.13137,0.073329,0.17148,-0.099386,-0.06713,0.063192,0.070766,0.13278,0.070494,0.13195,0.24655,-0.064559,-0.38842,0.087131,0.074223,0.18733,0.24744,-0.27311,0.062611,0.15007,-0.049694,-0.1898,-0.080552,0.28496,0.2018,-0.14598,-0.13174,-0.28204,-0.29766,-0.12877,0.174,-0.18092,0.19712,-0.2147
-0.16363,0.58851,0.0206,0.38839,-0.34684,-0.29687,-0.3551,-0.04339,0.18588,-0.15281,-0.18422,0.024498,-0.29183,0.19737,-0.34122,-0.025284,-0.064778,-0.30713,0.5408,0.11726,-0.12256,0.32067,-0.093007,-0.096042,-0.049081,0.02146,-0.38517,0.12303,-0.024817,0.0486,0.0055475,0.09705,-0.22908,0.015813,-0.048743,-0.12464
-0.30098,-0.68377,-0.029025,-0.081126,-0.26403,-0.25082,-0.31437,-0.06715,-0.044783,-0.061919,-0.11599,-0.014318,0.13463,-0.53168,0.097168,0.22203,0.010353,0.091881,-0.31143,0.11828,-0.61098,-0.42662,-0.0062004,0.083211,-0.099979,-0.62074,-0.19638,0.052197,-0.46646,-0.45513,0.098194,-0.017442,-0.40551,-0.049734,-0.12578,-0.068179
-0.32588,-0.63526,-0.22377,-0.35259,-0.33204,-0.29858,-0.55882,-0.3041,-0.58311,-0.059643,-0.44504,-0.23133,-0.45443,-0.43031,-0.60582,-0.28849,-0.20558,-0.42717,-0.36247,-0.44964,-0.214,-0.43811,-0.16545,-0.21888,-0.29556,-0.71559,-0.7756,-0.25302,-0.25971,-0.24983,-0.42371,-0.5715,-0.34093,-0.24606,-0.65554,-0.53676
0.20183,0.43245,0.43311,0.48107,0.23571,0.26637,0.36006,0.3759,0.089817,0.24253,0.13272,0.025276,0.1444,0.39504,0.44629,0.06003,0.054624,0.28991,-0.29046,-0.21352,0.38048,0.40456,0.22087,0.45044,0.57771,-0.11059,0.073312,0.14212,0.44128,0.56381,0.22204,-0.26447,0.59961,0.34194,0.1059,0.1558
0.12237,0.62989,0.083745,0.06507,0.18278,0.077115,0.21489,0.03574,0.12119,-0.0489,0.65676,0.096431,0.5212,0.40083,-0.047738,0.038622,0.0023858,-0.0063842,0.56953,0.25651,0.080937,0.582,0.051603,0.023988,-0.21966,0.58694,0.37692,-0.21213,0.094104,0.35763,0.026085,0.35433,0.25386,0.034693,0.73274,0.027287
-0.040021,-0.054141,0.019599,0.046032,0.0004771,0.24744,0.22268,0.27239,0.1912,0.19948,0.45687,0.41205,0.36745,0.44271,0.20956,0.25876,0.54499,0.19313,0.67664,0.18918,0.22659,0.5299,0.25888,0.32716,0.39277,0.40294,0.12858,0.144,0.074692,-0.036389,0.33979,0.29122,0.036749,0.23758,0.016559,-0.0090289
0.11772,0.41648,0.021131,-0.18712,0.15116,-0.19875,0.047053,-0.43502,0.40119,-0.051419,0.020086,0.046201,0.20706,0.13914,-0.5483,0.070677,0.15831,-0.13163,-0.090276,0.37465,0.15435,0.58348,-0.037221,-0.12445,0.11101,0.31614,0.18995,0.22365,-0.14468,0.036845,-0.19467,0.10429,0.42201,-0.26367,0.28689,0.35548
-0.21582,0.072701,0.021371,-0.01481,0.45005,0.37779,0.16815,-0.0055825,-0.23581,0.094732,-0.0024029,0.21829,-0.13424,-0.21621,0.24546,0.14981,0.15484,0.28736,0.14242,-0.16953,-0.42964,-0.29532,0.058091,0.16248,0.14005,-0.028939,-0.14182,0.39281,-0.094303,-0.16359,-0.034227,0.15153,-0.11813,-0.098474,0.095229,0.069766
0.075631,0.5201,0.16345,0.27517,0.12436,0.0080855,0.11179,-0.019779,0.079299,0.11458,0.1956,0.097667,0.35407,0.55496,0.53314,0.27159,-8.711e-05,0.15869,0.069815,0.14208,0.42717,0.57043,-0.028225,0.17778,0.10618,0.28245,-0.027659,-0.11679,0.15495,0.47214,0.051136,0.29831,0.16211,0.46639,-0.092427,-0.37127
-0.083454,-0.48243,-0.29599,-0.24392,0.054702,-0.22458,-0.31072,-0.27207,-0.53285,0.023739,-0.2098,0.018533,-0.17104,-0.40364,-0.18449,-0.20198,-0.41493,-0.25677,-0.21351,0.097141,-0.11761,-0.14607,0.087942,-0.47761,-0.22297,-0.3076,0.10872,-0.0064843,-0.55562,0.0078387,-0.11685,0.1888,-0.49863,0.28633,0.0064719,-0.10751
0.044031,0.18577,-0.37893,-0.10643,-0.016978,0.086104,-0.3166,0.065422,0.16689,0.11685,0.31377,-0.4481,0.09127,-0.23429,0.078489,0.27782,0.068233,-0.13565,0.039557,0.039254,0.13355,-0.28618,0.11375,-0.16803,-0.13549,-0.050806,0.2229,-0.022469,-0.021588,0.23927,-0.17886,0.15301,0.23575,-0.41612,0.17456,-0.044503
