aguja,alicate,ardilla,ballena,burro,caballo,camello,canguro,cepillo,cerdo,clavo,conejo,cuchara,cuchillo,elefante,gallina,gallo,gorila,lapiz,llave,martillo,navaja,oveja,pantera,perro,pincel,pinza,sierra,soplete,taladro,tigre,tijera,tornillo,tortuga,tuerca,yegua
-0.100887,-0.153672,-0.115329,-0.076491,-0.166765,-0.14826,-0.180707,-0.192411,-0.163209,-0.014104,-0.061902,-0.131027,-0.210856,-0.127211,-0.133117,-0.143257,-0.145975,-0.097741,-0.172778,-0.047755,-0.16718,-0.11959,-0.096726,-0.099619,-0.106718,-0.134623,-0.126037,-0.091821,-0.057893,-0.118613,-0.046804,-0.187696,-0.094409,-0.032201,-0.104537,-0.14089
0.029266,0.063015,0.043409,-0.006487,0.039191,0.07903,0.04661,0.041048,0.032732,0.090746,-0.017367,0.021531,0.120414,0.083442,0.027661,-0.026369,0.00286,0.021014,-0.027692,-0.051429,0.026134,0.044265,0.053259,-0.088041,0.007905,0.045073,0.057169,0.024625,0.06472,0.096407,0.015524,-0.010376,0.062507,0.018343,-0.076751,0.021828
0.01824,0.001506,-0.038694,-0.119237,-0.047873,-0.009619,0.034854,-0.084919,-0.023241,-0.117945,-0.070944,0.004966,-0.05633,-0.061766,-0.057858,-0.057982,-0.03363,-0.046198,0.02691,0.010286,-0.079813,-0.030062,-0.006513,-0.089177,-0.077683,-0.010803,0.053574,0.059019,0.048467,0.036677,-0.085612,-0.084408,0.008974,-0.073097,-0.087181,-0.03821
-0.012999,-0.066974,-0.035119,-0.069701,-0.008651,-0.061182,-0.054669,-0.048843,-0.038354,-0.158952,-0.01922,-0.051288,-0.104194,-0.101653,-0.018592,-0.114804,-0.011221,-0.014857,-0.059666,-0.031529,-0.062507,-0.080087,-0.125479,0.091922,-0.088975,-0.038498,-0.012103,-0.025818,-0.091649,-0.095389,-0.045476,-0.016701,0.002176,0.015868,0.003675,-0.097243
0.01835,0.015422,-0.075599,0.042806,0.018847,0.037334,-0.008057,-0.011775,-0.007082,-0.008349,0.096805,-0.063688,0.034127,0.031124,0.036556,0.035279,0.020472,0.01394,0.02323,-0.013546,-0.030624,0.067797,-0.046099,-0.054889,0.008767,-0.000286,-0.002676,-0.056342,-0.043754,-0.001809,-0.040711,0.048422,0.047207,0.019734,0.06158,0.025629
-0.035717,-0.058149,0.008719,0.015086,-0.04114,-0.104495,-0.079685,0.060433,0.046856,-0.085481,-0.089765,-0.067005,-0.029237,-0.043028,0.034104,-0.055023,-0.042751,0.101432,-0.016568,-0.0122,-0.025217,-0.084453,-0.025853,-0.015901,-0.035229,-0.023971,-0.081285,-0.042442,0.046685,0.017236,-0.026179,-0.056424,-0.014036,0.01212,-0.04924,-0.024969
-0.087877,-0.079288,0.0262,0.041215,0.053726,0.056539,0.01571,0.037132,-0.044994,0.046664,0.023126,0.025495,-0.031515,-0.031213,0.083057,0.040203,0.090406,0.024573,-0.040072,-0.021901,-0.041037,-0.075973,0.048842,0.07116,0.025449,-0.04986,-0.026008,-0.064469,-0.056902,-0.017716,0.042567,0.018092,-0.029057,-0.034242,0.007726,0.049245
-0.019201,-0.069577,-0.05171,0.010449,0.023488,0.037072,0.021813,-0.020731,-0.081404,-0.005872,0.028787,-0.022687,-0.033226,-0.042936,0.056761,0.055961,0.035834,0.004913,-0.053521,-0.087113,-0.043406,-0.031952,0.028385,0.019384,0.06625,-0.050433,-0.077473,-0.15333,-0.126797,-0.110821,0.062899,-0.033753,-0.049983,0.088794,0.016377,0.117511
-0.018546,0.024855,-0.017432,0.006251,-0.074057,-0.094189,-0.06417,0.017218,0.001112,-0.020232,0.070727,-0.060489,-0.03726,-0.064016,0.007666,-0.055439,-0.018519,-0.000795,0.073752,-0.004827,-0.003361,-0.0573,-0.045952,0.088517,-0.044728,0.05635,-0.041393,-0.084656,0.033747,0.003854,0.020591,0.027849,-0.01474,0.024856,-0.001143,-0.06544
-0.035878,-0.015675,0.052614,-0.08558,0.016235,-0.030859,-0.005704,0.003316,-0.022144,0.095528,-0.049359,-0.002492,0.049244,-0.077336,-5e-06,0.085482,0.006486,-0.063747,-0.037524,0.037275,-0.123588,-0.073632,0.087655,-0.011953,-0.058466,-0.080745,-0.049635,0.02268,-0.095978,-0.094803,-0.080215,-0.078474,0.007763,-0.027776,0.070601,-0.004403
0.045481,-0.033679,0.114827,0.00353,-0.014834,-0.02373,0.037867,0.083257,-0.005752,0.04069,-0.036235,0.039516,-0.004225,0.078367,0.083463,-0.022847,-0.001126,0.017313,-0.043714,-0.014255,0.013509,0.010054,-0.011868,0.010242,-0.080763,-0.037859,-0.075734,0.053532,0.011386,-0.017339,-0.016887,-0.058336,-0.054643,-0.01337,-0.084989,-0.047111
0.113509,0.121504,0.136149,-0.052208,0.160652,0.062156,0.038035,0.067047,0.156502,0.098445,0.082023,0.125098,0.090055,0.032358,0.108464,0.097181,0.139903,0.13669,0.11143,0.102101,0.070339,0.01703,0.101568,0.08777,0.112059,0.135201,0.052287,0.10896,0.043153,0.084043,0.09304,0.089606,0.060319,0.093098,0.076818,0.009026
-0.024425,0.075139,-0.017979,-0.072098,0.085705,0.01787,-0.056146,0.003509,0.041149,0.011111,0.020394,0.013776,0.060192,0.078648,-0.054542,0.016513,-0.08096,-0.045783,0.058635,0.042892,-0.016646,0.07564,0.048671,-0.001214,0.059049,0.054646,-0.008274,-0.044486,0.035043,0.032193,-0.061885,0.023358,0.011086,-0.057236,0.060296,0.054208
-0.065189,-0.032063,-0.042028,0.010415,-0.058588,-0.020921,-0.077025,-0.036027,-0.150303,-0.067192,-0.076499,-0.073578,-0.077471,-0.031722,-0.08633,-0.050547,0.02701,-0.1219,-0.010174,0.016654,-0.024062,0.00411,-0.029372,-0.016766,-0.022195,-0.055576,-0.069848,-0.008583,0.015813,-0.036621,0.022783,-0.054185,-0.032725,0.014907,-0.014803,-0.00837
-0.068897,-0.038489,-0.009829,-0.083598,-0.015989,0.043525,0.005274,0.018253,-0.046198,-0.015892,-0.119251,0.006436,-0.115387,-0.092881,-0.064293,-0.138845,-0.098162,-0.02863,-0.002302,-0.001021,-0.052341,-0.118707,0.039783,-0.07269,0.026889,-0.049964,-0.057486,-0.029735,-0.117386,-0.046177,-0.063881,-0.092445,-0.086966,-0.098799,0.02624,-0.057542
-0.010011,-0.014184,0.009179,-0.043693,-0.012237,-0.041263,-0.049266,-0.026571,0.00841,-0.059727,-0.079993,0.004412,0.027691,0.003043,-0.011439,-0.040596,-0.137434,0.001694,-0.027062,0.017292,0.047771,0.02754,0.028041,-0.020614,-0.007898,0.009593,-0.039398,0.026652,0.059271,0.04237,-0.044483,-0.013242,0.063608,-0.056877,0.017809,0.011559
-0.01633,-0.05962,0.018051,0.005386,-0.02972,-0.013442,-0.044862,-0.069332,-0.035517,-0.030407,-0.071065,-0.021293,-0.035954,-0.047741,-0.025207,-0.077386,-0.048861,-0.092187,-0.037435,-0.053349,0.022025,-0.063725,-0.049228,-0.042915,-0.038721,0.047629,0.017292,-0.063108,-0.090794,-0.062076,-0.106007,-0.019723,0.002412,-0.010172,-0.084883,0.033917
-0.011098,-0.009618,0.046211,0.043976,0.000346,0.006171,-0.017765,0.09852,0.043304,0.06383,0.021012,0.027524,-0.07376,0.113,0.011509,0.021051,0.024603,-0.018075,-0.069644,0.006663,0.069716,0.082208,-0.01444,0.013336,0.059433,0.014125,0.041399,0.016855,0.036592,0.010495,0.021024,-0.062225,0.043909,0.047554,-0.015196,-0.04774
0.043406,0.022432,-0.031019,0.03287,0.047027,0.004023,0.073601,0.047215,0.093446,0.077756,0.165332,-0.000511,0.044477,0.075491,0.057225,-0.02874,-0.084938,0.073352,0.048614,0.0902,0.14118,0.042774,0.043101,0.02905,0.031976,-0.005252,0.064367,-0.032341,-0.00388,0.096411,0.021535,0.043139,0.088314,0.001436,0.09058,0.022095
0.046425,0.058527,-0.060841,0.033234,0.006178,0.068289,0.066242,-0.058769,0.0337,0.065695,0.005408,-0.006537,0.030295,0.034312,-0.027711,0.080972,0.090651,-0.006139,0.040338,0.070118,0.010295,0.043814,0.005379,0.024367,-0.005395,0.084735,0.004624,0.05635,0.064798,0.01628,0.000973,-0.076218,0.035248,0.069778,0.087197,0.041699
0.064096,0.011364,-0.027921,-0.108953,0.011775,0.031612,-0.02325,-0.065252,0.043931,-0.041297,-0.003035,-0.0515,-0.04987,0.064813,0.037347,-0.074588,-0.024044,-0.04512,-0.009402,0.039767,0.037622,0.063653,-0.029715,-0.005013,0.036514,-0.026472,-0.014842,0.031812,0.029553,0.005689,-0.047642,-0.005477,0.022085,-0.051874,0.008559,-0.030677
-0.012345,-0.052967,0.027064,-0.025384,-0.102736,-0.060611,-0.050375,0.055179,-0.006127,0.028686,-0.088539,0.055283,-0.076408,-0.04421,-0.035549,0.008318,0.029585,0.067838,-0.010988,0.050808,-0.062645,-0.052853,0.049961,0.039802,-0.062003,0.031749,-0.02463,-0.106812,-0.068672,-0.075592,0.058299,0.024629,-0.033791,0.053493,-0.041344,0.028422
-0.036448,0.033211,-0.030716,0.066022,-0.017603,-0.012826,0.019488,-0.025138,0.019406,0.008822,0.100341,-0.055149,0.082207,0.10111,-0.010343,-0.032238,0.019811,0.04618,-0.040746,0.015494,0.060418,0.062554,-0.045183,0.047375,-0.013046,-0.033109,0.080841,0.045856,0.050611,0.030907,0.071123,-0.032959,0.030437,-0.002646,-0.070374,-0.008979
0.109158,-0.076937,-0.015758,-0.007646,-0.070834,0.031126,0.023838,-0.003667,-0.046012,-0.060109,-0.089632,-0.086728,-0.048403,-0.080094,-0.037735,-0.099949,-0.048725,-0.079776,-0.044531,-0.052513,-0.010965,-0.053194,0.034668,-0.07567,-0.057773,0.016565,-0.052613,-0.086284,-0.045476,-0.060791,-0.100699,-0.105257,-0.137928,-0.027942,-0.023768,-0.055146
-0.111374,-0.074926,0.040344,0.001752,-0.034677,-0.038411,-0.075442,0.002042,-0.109958,0.033301,-0.023049,0.02788,-0.033269,-0.054085,-0.023117,0.072549,-0.003904,0.041086,-0.047356,-0.037119,-0.069582,-0.036556,-0.021217,-0.049366,-0.023531,-0.058965,0.006508,-0.043183,-0.123885,-0.077237,-0.049885,-0.05216,-0.091746,0.050003,-0.050705,-0.041155
0.041904,0.048648,0.068627,0.05766,0.138676,0.093682,0.053176,0.048124,0.032241,0.03752,0.075035,0.066942,-0.021692,0.05432,0.098369,0.051198,0.050556,0.064309,0.054705,-0.002128,0.058018,0.048752,0.094266,-0.011464,0.081874,0.020331,-0.048546,0.054021,0.055128,0.043725,0.061234,0.010118,0.046783,0.030789,-0.013922,0.037328
-0.015726,-0.076605,-0.058853,0.010945,-0.02082,-0.033642,-0.113459,-0.06332,-0.038923,0.020263,-0.08642,-0.03021,0.014261,-0.004206,-0.026098,-0.060251,0.041151,-0.019647,-0.12349,-0.048513,0.028649,0.037467,-0.00388,-0.136274,-0.02732,-0.100843,-0.078529,0.004622,0.003591,-0.014085,-0.026506,0.01044,-0.110261,-0.009626,-0.046316,-0.02569
-0.069071,-0.076718,-0.060654,-0.08117,-0.031369,-0.033929,-0.037258,-0.019817,-0.077146,-0.104891,-0.055511,-0.036688,0.006206,-0.083441,-0.03566,-0.105501,-0.117131,-0.021769,-0.028793,-0.022746,-0.010961,-0.090771,-0.106493,-0.052351,0.009889,-0.085442,0.001944,-0.105316,0.010147,-0.087563,-0.083057,-0.063205,-0.082633,-0.117579,-0.022718,-0.064396
-0.045313,-0.043708,-0.045974,-0.046284,-0.08354,-0.088262,-0.061003,-0.073219,0.044407,-0.074256,0.008502,-0.1144,-0.014216,-0.079583,-0.025809,-0.149229,-0.052504,-0.077888,-0.012318,-0.037419,-0.008149,-0.058688,-0.138745,-0.090776,-0.104056,-0.011368,-0.019012,0.040971,0.065298,0.026207,-0.029937,-0.034781,0.053307,-0.05629,-0.067252,-0.125977
-0.085706,-0.077325,0.00436,-0.067475,0.050905,0.025097,0.083196,0.037939,-0.022444,-0.019754,0.04148,0.013438,-0.088362,-0.096637,0.044639,-0.016206,0.008965,-0.009565,-0.005485,-0.09037,-0.021231,-0.120906,0.000758,-0.07604,-0.032167,-0.066478,-0.076961,0.003613,-0.095239,-0.043579,0.018883,-0.067079,-0.037091,-0.048199,0.04525,-0.051878
0.032861,-0.019518,0.029372,0.105191,0.022993,-0.013693,0.121799,0.135931,-0.031076,0.043272,0.045134,0.052103,0.016373,0.03475,0.187277,0.055382,0.025734,0.103464,-0.051874,0.056622,-0.04778,0.068474,0.023763,0.05271,0.046213,-0.052355,0.017501,0.048438,0.065678,-0.006041,0.10408,0.033498,0.011146,0.057059,-0.011774,-0.018941
0.068962,0.079114,0.05437,0.032476,0.083493,0.106261,0.074942,0.138734,0.084827,0.081065,0.028105,0.03721,0.054496,0.08475,0.111539,0.035934,-0.000689,0.111033,0.06504,-0.059625,0.059121,0.057415,0.044153,-0.017796,0.052205,0.125824,0.002653,0.100466,0.087943,0.079401,0.056189,-0.011939,0.115031,0.024043,-0.006713,0.090062
0.062493,0.030335,-0.034523,0.026935,-0.094757,-0.022954,-0.044098,-0.01577,-0.021385,-0.015693,0.103042,-0.040087,0.052042,-0.004383,-0.01653,0.008694,0.003121,-0.07839,0.034694,0.057257,0.170593,-0.004243,0.018874,-0.002054,-0.109797,0.082026,0.079658,-0.051577,0.05292,-0.009091,-0.036023,0.001538,0.022183,-0.036473,0.021139,-0.069352
0.003882,-0.079377,0.046804,0.046109,-0.004291,0.029793,0.043868,0.018073,-0.059116,0.054373,-0.063968,0.046552,-0.013484,-0.038421,0.064665,-0.002955,-0.002442,-0.014765,-0.012961,-0.014058,-0.037707,-0.014414,0.030269,0.096825,0.07539,-0.018627,-0.039869,0.044078,0.015181,0.007538,0.045357,-0.038318,-0.044639,0.132146,0.004682,0.031811
-0.080249,0.014533,-0.062488,-0.117002,-0.007631,-0.095057,-0.071383,-0.04412,-0.022146,-0.099626,-0.072415,-0.100549,-0.033474,-0.024089,-0.103427,-0.048171,-0.037033,-0.076561,-0.049699,-0.020749,-0.039995,0.002895,-0.015823,-0.124183,-0.084475,-0.121129,-0.082507,-0.098268,-0.016015,-0.058846,-0.103783,-0.088048,-0.035499,-0.013881,-0.034753,-0.078601
0.065318,-0.064246,-0.030029,-0.080064,-0.072441,0.001613,-0.022043,-0.091053,-0.113623,-0.042358,0.073817,-0.086765,-0.030489,-0.041678,-0.0742,-0.036964,-0.028883,-0.089415,-0.03241,0.035769,0.023905,-0.075837,-0.043062,-0.07885,-0.025588,0.034322,0.018624,0.008708,-0.036308,0.033186,-0.049045,-0.043952,0.004365,-0.064986,-0.042666,0.097311
0.038996,0.034204,-0.069814,0.005323,-0.079625,-0.037684,-0.058017,-0.071064,0.026958,-0.060767,-0.065531,-0.119141,0.017204,0.006351,-0.072005,-0.04436,-0.112251,-0.105739,-0.021834,0.025747,-0.017638,0.021493,-0.053255,-0.04655,-0.141574,0.096569,-0.028612,0.02717,0.054946,0.01369,-0.118931,-0.007573,-0.010286,-0.020549,0.00335,0.014138
0.040159,-0.027568,0.09954,0.08786,-0.044271,0.0609,-0.051508,0.115014,0.040294,-0.038849,0.050722,0.059215,-0.005813,0.013018,0.033871,0.013817,0.053111,0.0217,0.057337,0.036544,0.018708,-0.006868,0.04124,0.066267,0.047759,0.045713,0.077389,0.04853,0.00781,0.006055,0.023514,0.028787,0.004216,0.06022,0.042259,0.110949
-0.005737,0.046348,-0.074531,-0.01425,-0.016299,-0.033432,0.015764,-0.013814,-0.009081,-0.082792,-0.006659,-0.135315,-0.003714,-0.005569,0.030891,-0.072555,-0.076297,-0.007954,-0.013969,-0.006384,-0.005748,-0.035071,-0.038212,-0.027733,-0.065721,-0.061738,0.050893,0.042986,0.017233,0.035239,-0.050895,0.001675,0.038083,-0.086097,0.079665,-0.073699
0.054482,-0.020117,-0.082967,-0.014714,-0.064633,-0.027666,-0.045817,-0.065711,-0.026984,0.013764,-0.002927,0.01645,-0.012076,-0.011031,0.03129,-0.021935,-0.033757,0.003878,-0.028987,-0.037614,-0.110954,-0.008005,-0.035951,0.013036,-0.078467,-0.013354,-0.008046,0.091554,0.115945,-0.048665,-0.007422,-0.043171,0.018464,0.034539,-0.060392,-0.094437
-0.102723,-0.041749,-0.033615,-0.056831,0.026931,0.005756,-0.078879,-0.069163,-0.040426,-0.061545,0.002685,-0.011871,-0.048896,-0.061099,-0.053628,-0.029954,0.05555,-0.06077,-0.04722,-0.059646,-0.003784,-0.079406,-0.125349,-0.102399,0.008222,0.012012,-0.088651,-0.064022,-0.044539,-0.04589,-0.004865,-0.034218,-0.08365,-0.050709,-0.111682,-0.084461
0.058958,-0.019121,-0.038845,-0.075042,0.053152,-0.014786,-0.007834,-0.037563,0.002786,-0.003144,-0.015056,0.049556,0.008032,0.095172,0.021953,-0.020875,-0.071669,0.025317,-0.007288,-0.003992,-0.036595,0.092608,0.000448,-0.004227,0.026454,-0.043558,0.101878,0.084718,-0.02966,0.013737,0.02577,0.115906,-0.021862,-0.053674,-0.002875,-0.047811
-0.05182,0.006871,0.085709,0.095835,0.027225,0.092576,0.041545,0.021524,-0.017043,0.038631,-0.005611,0.051158,-0.025605,-0.016078,0.078793,0.015521,0.035438,0.084345,0.077407,-0.075442,-0.068191,-0.014262,0.097656,0.063763,0.104724,-0.018805,-0.033452,0.060856,-0.046757,-0.050735,0.145034,-0.023388,-0.088596,0.057158,0.02976,0.110348
0.014815,0.037462,-0.048249,0.046334,-0.095987,-0.072737,-0.025721,0.058669,-0.029958,0.037141,0.009086,-0.009245,0.072958,0.038557,0.018658,0.080493,0.049854,0.030527,0.001771,0.063115,-0.010431,-0.025108,0.019067,0.03976,-0.002887,-0.073581,-0.089074,0.080314,0.017403,-0.025098,0.003898,0.012118,0.002342,0.045505,-0.001947,-0.066425
-0.003436,0.068261,0.082833,0.088513,-0.011273,0.001746,-0.01556,0.000196,0.057311,-0.03976,-0.003543,-0.013876,0.029504,0.112211,0.002015,0.003371,-0.017741,-0.045994,-0.005736,0.152834,0.054854,0.044518,-0.034635,0.008941,-0.028916,0.065409,0.026912,0.021652,0.097473,0.044809,-0.017041,0.042703,0.058655,0.06455,-0.026337,-0.001675
0.060394,-0.039935,0.041858,0.025224,0.011876,0.001855,-0.064441,0.100721,-0.076194,0.11475,0.074072,0.051306,0.043659,0.024994,0.014058,0.035786,0.093338,-0.02299,0.005863,0.036765,0.064597,-0.023142,0.046662,0.082148,0.01635,0.018098,-0.042947,0.003191,0.011635,-0.019757,0.0792,-0.005868,-0.018224,0.052332,0.010764,0.004806
-0.104599,-0.089799,-0.06505,-0.110341,-0.050164,-0.126177,-0.05069,-0.053041,-0.053808,-0.125368,-0.02224,-0.132436,-0.093771,-0.050889,-0.166892,-0.083766,-0.058853,-0.02534,-0.137213,-0.046585,-0.115648,0.011608,-0.095173,-0.067746,-0.131937,-0.093758,-0.079439,-0.085407,-0.081296,-0.049316,-0.108296,-0.068784,-0.095209,-0.093763,0.015913,-0.130331
0.044074,0.000936,0.117341,0.051828,0.04994,-0.024935,0.066955,0.087214,0.064033,0.01745,0.065515,-0.018233,0.060302,0.003121,-0.027353,0.024476,0.012238,-0.027603,0.048402,-0.043186,0.017332,0.018114,-0.043859,-0.039046,0.004292,0.032495,-0.034585,0.01235,0.03516,0.037965,-0.061766,-0.022701,0.073043,0.082056,0.03366,-0.017347
0.161257,0.121495,-0.019558,0.03981,0.039416,0.007776,0.078883,0.033349,0.137635,0.050393,-0.041486,-0.030873,0.141933,0.057085,-0.023309,0.035177,-0.010164,0.067223,0.03462,0.038575,0.040512,0.080051,0.011088,0.010345,0.044838,0.050134,0.073909,0.053513,0.07094,-0.003115,0.042371,0.124987,0.146459,0.078512,0.022212,0.042318
0.071061,0.065834,0.062172,0.152294,0.048784,-0.001351,0.018698,0.003331,0.061387,0.02235,-0.019818,0.021673,-0.054204,0.124774,0.057765,-0.008005,0.101993,0.029584,-0.016542,-0.002761,0.019922,0.118873,0.045467,0.013484,0.090699,0.002755,-0.035677,0.109708,0.004037,0.059761,0.066147,0.070661,-0.056415,0.051024,-0.08428,0.047444
0.0507,0.017822,0.014079,-0.083602,0.013176,0.009471,0.041216,0.037105,0.003055,0.08001,-0.001829,0.070698,0.088658,0.038448,0.02867,0.079563,0.019831,0.063082,0.016802,0.020874,0.058229,0.076361,0.045365,-0.031698,0.028215,0.016671,-0.005356,-0.0026,0.018136,0.060958,0.033779,-0.023432,0.021608,-0.041707,0.040653,0.043449
-0.003448,0.018735,-0.031246,-0.042201,-0.038609,-0.004494,0.0011,-0.026008,0.027441,-0.010741,-0.032459,0.014366,0.007214,0.047787,0.011972,0.058709,-0.040522,0.035838,0.026151,0.046234,0.029001,0.026926,0.012761,-0.014857,-0.059796,0.057972,0.000696,-0.060781,-0.032836,0.009845,0.018982,-0.00377,0.020766,0.09285,0.01379,0.02665
0.082149,0.015438,0.03231,-0.006785,-0.016763,-0.063409,-0.058052,0.102005,0.004306,0.01211,0.015061,0.049058,0.020307,-0.033468,-0.010119,-0.001871,0.055958,0.123656,-0.01016,0.040504,0.08662,-0.042797,-0.038469,0.043828,-0.030571,-0.009157,0.0235,0.004696,-0.032075,0.036971,0.01022,-0.005468,-0.033338,0.02265,-0.022527,-0.057187
-0.023303,-0.046062,-0.001284,0.003896,-0.093886,-0.052354,-0.029787,-0.08965,-0.054245,-0.128159,-0.051122,-0.029961,-0.070586,-0.068298,-0.128624,-0.06133,-0.123397,-0.156206,-0.06795,-0.062346,-0.017344,-0.073863,-0.067648,-0.116544,-0.100371,-0.074471,-0.023322,0.006519,-0.037463,-0.017449,-0.0856,-0.006944,-0.020896,-0.01227,-0.013187,-0.067336
0.076703,-0.002928,0.003538,-0.032001,0.004473,0.017482,2.2e-05,-0.042056,-0.043875,-0.072654,0.054057,-0.010809,-0.001146,-0.016673,0.032496,0.005563,0.044786,0.002255,-0.014412,0.041049,0.024787,-0.018333,-0.029133,0.069751,-0.046211,0.022004,-0.079761,-0.063911,0.060347,0.043895,0.04273,0.023266,-0.003984,-0.012425,0.068392,-0.021802
0.070685,0.037677,0.029819,0.021776,0.112908,0.104282,0.069764,-0.028708,0.051367,0.081256,0.014964,0.034544,0.060785,-0.039921,0.005713,0.045303,0.053649,0.018373,0.041491,0.024684,0.057274,-0.034839,0.073375,0.007167,0.010232,0.070095,0.065188,0.130397,0.014182,0.097942,-0.010978,0.133687,0.02717,0.07165,0.0207,0.033953
0.027741,-0.052322,-0.078877,0.034279,0.002465,0.001862,0.044627,0.048123,0.005434,0.103803,-0.01763,0.014635,-0.020155,-0.02683,-0.006432,0.04049,0.017639,0.014153,0.065727,-0.001849,-0.011471,-0.008004,0.032426,-0.088776,0.068248,0.016691,-0.039255,0.055129,-0.012632,0.002161,0.006097,0.038096,-0.008776,0.028593,0.001344,0.022717
0.035849,0.048539,0.063814,0.032851,-0.041259,0.014881,0.041601,0.044215,0.057954,-0.013143,0.064988,0.008158,-0.002466,-0.02464,0.056178,0.051265,-0.009466,0.044166,-0.013817,0.001774,-0.021195,0.00257,-0.02413,0.014305,-0.03102,-0.047856,0.017883,0.011519,0.002948,-0.009114,0.001531,0.025398,0.051642,-0.044778,-0.082155,0.035166
0.097205,0.060625,0.080491,0.016869,0.049381,0.123455,0.109557,0.03127,0.102188,-0.014215,0.076758,0.068982,0.119254,0.133107,0.085369,0.035833,0.094383,0.059396,0.094597,0.044257,0.12105,0.139613,0.001269,0.093146,0.101845,0.065521,0.079652,0.103953,0.07116,0.163261,0.109876,0.074357,0.099953,0.063235,0.092176,0.027136
-0.037351,0.040054,-0.060067,0.027005,-0.012982,-0.047724,-0.006346,-0.020874,0.070214,0.009648,0.000157,-0.015182,0.061832,0.02187,-0.012334,-0.010211,0.028053,-0.065113,-0.077348,0.073082,-0.011152,0.035091,-0.017942,-0.017232,0.01322,-0.06914,6.4e-05,0.020918,0.098915,-0.01483,-0.014973,-0.020369,0.037254,-0.016227,0.021265,-0.033316
0.043877,0.03878,0.07263,0.081754,0.041283,0.033047,0.075996,0.09625,-0.037843,-0.010075,-0.035721,0.026249,-0.021545,-0.080503,0.097069,0.000393,0.026715,0.043286,0.028782,-0.00807,0.02682,-0.070373,0.029114,0.054722,0.031295,0.067217,0.0656,-0.007539,0.026516,-0.000317,0.078608,-0.017341,0.047081,0.042661,0.081482,0.057766
-0.010791,-0.013863,-0.046992,-0.087933,0.025209,0.056847,0.028631,-0.003894,-0.029216,0.094849,0.038692,0.054423,-0.000458,0.029644,-0.077469,0.024299,0.006322,-0.079185,-0.036306,0.032643,0.019265,0.053959,0.047603,-0.085961,0.030483,0.014956,0.05554,0.016784,0.010144,-0.013909,-0.009724,-0.040066,0.053686,-0.006696,0.054403,0.046741
-0.081055,-0.068539,-0.032774,0.048837,0.02096,-0.001093,0.068063,0.019692,-0.042183,0.048445,-0.046638,0.059637,-0.034655,-0.055273,0.012642,0.021262,-0.02378,0.008736,-0.068067,-0.021453,-0.024927,-0.064634,0.011597,0.050142,0.053156,-0.078431,-0.073981,0.008154,0.012784,-0.041075,0.020926,-0.041915,-0.007505,-0.003289,-0.069146,0.042142
-0.025794,-0.036723,-0.050387,-0.101529,-0.123628,-0.036152,-0.041845,-0.016722,-0.011301,-0.06784,-0.135692,-0.060786,-0.052365,0.055415,-0.105372,-0.122724,-0.04157,-0.06841,-0.050471,-0.019042,-0.01811,0.019888,-0.015856,-0.099823,-0.051695,-0.012256,-0.101283,0.015718,0.040518,-0.014464,-0.058515,-0.121248,-0.039634,-0.131606,-0.04241,-0.002492
0.028348,-0.010842,0.028929,-0.077755,0.107076,0.082395,0.022812,0.051595,0.000387,0.048332,0.040366,0.019964,0.023208,0.141688,0.13322,0.090497,0.083805,0.049187,-0.064665,0.079206,0.097703,0.107434,0.010652,0.061114,0.040796,-0.004328,0.035545,0.022041,-0.006107,0.127865,0.053861,0.065722,0.065676,0.037142,-0.020388,0.032472
-0.072166,-0.031309,-0.055563,0.037366,-0.060821,-0.044084,-0.05985,0.003443,-0.010455,-0.07062,-0.028116,-0.079872,0.016987,-0.017526,-0.02783,-0.071255,0.047545,0.002735,-0.026479,-0.020068,-0.063405,-0.017757,-0.056113,-0.0449,-0.079771,0.012762,-0.007302,-0.075385,-0.003794,-0.034073,-0.083347,-0.000308,-0.087313,-0.01635,0.029001,-0.108374
-0.027665,0.0041,0.125835,0.022968,0.009784,0.000351,-0.005508,0.127102,0.055249,0.020104,-0.044304,0.092941,-0.028409,-0.004352,0.035428,0.013983,-0.039329,-0.011721,0.075958,-0.062811,-0.063027,-0.019621,-0.006068,0.059042,0.104696,0.014576,-0.004315,0.038181,-0.042333,-0.006751,0.01558,-0.008504,-0.032631,0.042736,-0.037158,0.030935
0.0894,0.090769,0.033066,0.059672,0.056146,0.071071,0.060177,0.046678,-0.028814,0.004649,0.031421,0.076628,0.027,0.090141,0.076782,0.026717,0.124244,0.09964,0.108512,0.115755,0.178453,0.064589,-0.036802,0.018363,0.056087,0.109251,-0.024283,0.057601,0.098157,0.121424,0.110524,0.062639,0.03682,0.024445,0.006781,0.037319
-0.068002,-0.027895,-0.008777,0.007619,0.087976,0.031838,-0.030033,-0.102932,-0.092176,-0.058436,-0.051028,-0.073127,-0.111057,-0.058371,0.000518,-0.121281,-0.016373,-0.011972,0.029404,-0.044885,-0.061286,-0.046435,-0.098266,-0.03343,-0.035073,-0.010621,0.018908,-0.087149,0.007369,-0.049047,-0.017809,0.006819,-0.061459,-0.025277,0.037279,-0.027678
